Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,,,
19/01/2014,14:21:35,431.02,439.66,435.02,6.42,5.42,5.18,,,,,4687.51,4.68751,-55.79,-0.05579
19/01/2014,14:26:35,430.23,439.12,434.54,5.88,4.75,4.54,,,,,4262.82,4.26282,83.41,0.08341
19/01/2014,14:31:35,426.88,435.74,431.55,2.82,1.89,1.89,,,,,1906.83,1.90683,-27.43,-0.02743
19/01/2014,14:36:35,425.57,434.49,430.26,2.47,1.19,1.27,,,,,1455.82,1.45582,144.41,0.14441
19/01/2014,14:41:35,428.13,436.94,432.55,4.52,3.18,2.98,,,,,3098.41,3.09841,151.98,0.15198
19/01/2014,14:46:35,429.08,437.78,433.61,4.94,3.61,3.39,,,,,3434.52,3.43452,130.64,0.13064
19/01/2014,14:51:35,428.23,436.9,432.67,4.8,3.46,3.28,,,,,3321.71,3.32171,138.08,0.13808
19/01/2014,14:56:35,426.26,435.03,430.91,3.29,1.92,1.82,,,,,2075.78,2.07578,153.12,0.15312
19/01/2014,15:01:35,426.55,435.59,431.29,3.27,1.66,1.63,,,,,1981.07,1.98107,221.66,0.22166
19/01/2014,15:06:35,427.38,436,431.73,3.74,2.23,2.14,,,,,2397.85,2.39785,162.12,0.16212
19/01/2014,15:11:35,427.35,436.5,432.18,3.86,2.47,2.39,,,,,2575.6,2.5756,152.85,0.15285
19/01/2014,15:16:35,427.98,436.46,432.15,3.72,2.33,2.21,,,,,2435.77,2.43577,144.07,0.14407
19/01/2014,15:21:35,425.83,434.56,430.63,2.12,1.16,1.21,,,,,1280.56,1.28056,19.56,0.01956
19/01/2014,15:26:35,425.45,434.46,430.44,2.11,0,1.05,,,,,1156.84,1.15684,105.07,0.10507
19/01/2014,15:31:35,420.31,429.49,424.92,1.95,0,0,,,,,767.93,0.76793,242.34,0.24234
19/01/2014,15:36:35,421.42,430.41,426.04,2.85,1.61,1.52,,,,,1717.02,1.71702,136.3,0.1363
19/01/2014,15:41:35,427.4,436.37,431.95,3.58,2.32,2.2,,,,,2348.13,2.34813,80.34,0.08034
19/01/2014,15:46:35,426.13,435.18,430.59,2.18,0,1,,,,,1154.22,1.15422,131.04,0.13104
19/01/2014,15:51:35,421.64,430.63,426.16,2.73,1.51,1.42,,,,,1624.93,1.62493,133.74,0.13374
19/01/2014,15:56:35,421.28,430.35,425.86,2.44,1.4,1.35,,,,,1466.16,1.46616,63.72,0.06372
19/01/2014,16:01:35,421.63,430.64,425.81,2,1.05,1.04,,,,,1153.95,1.15395,40.6,0.0406
19/01/2014,16:06:35,420.79,429.51,425.02,1.39,0,0,,,,,544.52,0.54452,152.78,0.15278
19/01/2014,16:11:35,419.43,428.39,424.13,1.43,0,0,,,,,467.96,0.46796,344.02,0.34402
19/01/2014,16:16:35,419.73,428.46,424.47,1.87,0,0,,,,,544.17,0.54417,533.32,0.53332
19/01/2014,16:21:35,424.65,433.94,429.78,1.28,0,0,,,,,450.2,0.4502,250.98,0.25098
19/01/2014,16:26:35,425.59,434.98,430.49,1.41,0,0,,,,,540.2,0.5402,191.34,0.19134
19/01/2014,16:31:35,425.84,435.22,430.93,1.5,0,0,,,,,602.83,0.60283,150.62,0.15062
19/01/2014,16:36:35,425.61,434.71,429.93,1.55,0,0,,,,,614.51,0.61451,147.77,0.14777
19/01/2014,16:41:35,425.22,434.28,429.63,1.42,0,0,,,,,554.27,0.55427,170.42,0.17042
19/01/2014,16:46:35,425.18,434.31,429.79,1.29,0,0,,,,,477.06,0.47706,223.32,0.22332
19/01/2014,16:51:35,425.05,434.38,429.7,1.29,0,0,,,,,454.59,0.45459,253.15,0.25315
19/01/2014,16:56:35,424.54,434.25,429.56,1.27,0,0,,,,,413.43,0.41343,323.58,0.32358
19/01/2014,17:01:35,425.52,434.95,430.08,1.7,0,0,,,,,520.4,0.5204,471.83,0.47183
19/01/2014,17:06:35,425.15,434.43,429.77,1.27,0,0,,,,,411.37,0.41137,327.84,0.32784
19/01/2014,17:11:35,424.8,434.23,429.67,1.25,0,0,,,,,424.05,0.42405,277.27,0.27727
19/01/2014,17:16:35,425.46,434.43,429.79,1.89,0,0,,,,,562.59,0.56259,541.11,0.54111
19/01/2014,17:21:35,425.2,434.23,429.88,1.87,0,0,,,,,562.11,0.56211,533.14,0.53314
19/01/2014,17:26:35,425.43,434.6,430.19,1.29,0,0,,,,,418.25,0.41825,334.26,0.33426
19/01/2014,17:31:35,420.2,429,424.61,1.21,0,0,,,,,389.3,0.3893,310.04,0.31004
19/01/2014,17:36:35,424.03,433.49,428.86,1.26,0,0,,,,,408.28,0.40828,325.2,0.3252
19/01/2014,17:41:35,424.6,433.93,429.14,1.26,0,0,,,,,408.12,0.40812,323.48,0.32348
19/01/2014,17:46:35,423.94,433.3,428.61,1.25,0,0,,,,,405.58,0.40558,321.77,0.32177
19/01/2014,17:51:35,424.17,433.28,428.47,1.24,0,0,,,,,402.89,0.40289,318.6,0.3186
19/01/2014,17:56:35,423.88,433.42,428.65,1.25,0,0,,,,,405.33,0.40533,320.55,0.32055
19/01/2014,18:01:35,423.37,432.93,428.46,1.25,0,0,,,,,405.28,0.40528,319.56,0.31956
19/01/2014,18:06:35,423.74,432.94,428.21,1.24,0,0,,,,,404.1,0.4041,319.6,0.3196
19/01/2014,18:11:35,424.86,434.73,429.86,1.27,0,0,,,,,414.32,0.41432,326.52,0.32652
19/01/2014,18:16:35,425.03,434.66,429.88,1.26,0,0,,,,,407.81,0.40781,326.75,0.32675
19/01/2014,18:21:35,424.9,435.43,430.43,1.24,0,0,,,,,403.13,0.40313,317.98,0.31798
19/01/2014,18:26:35,423.45,433.32,428.75,1.22,0,0,,,,,396.62,0.39662,311.75,0.31175
19/01/2014,18:31:35,423.5,433.41,428.7,1.23,0,0,,,,,399.07,0.39907,318.67,0.31867
19/01/2014,18:36:35,421.21,431.97,426.47,1.21,0,0,,,,,390.91,0.39091,307.18,0.30718
19/01/2014,18:41:35,421.73,432.4,427.28,1.2,0,0,,,,,389.9,0.3899,306.04,0.30604
19/01/2014,18:46:35,422.5,432.15,427.7,1.19,0,0,,,,,385.49,0.38549,305.18,0.30518
19/01/2014,18:51:35,421.69,432.13,427.01,1.17,0,0,,,,,380.83,0.38083,296.33,0.29633
19/01/2014,18:56:35,421.85,431.83,427.04,1.19,0,0,,,,,385.55,0.38555,303.19,0.30319
19/01/2014,19:01:35,422.01,431.99,427.42,1.19,0,0,,,,,384.04,0.38404,304.53,0.30453
19/01/2014,19:06:35,422.14,432.16,427.29,1.19,0,0,,,,,386.03,0.38603,303.72,0.30372
19/01/2014,19:11:35,421.42,431.51,426.73,1.19,0,0,,,,,385.01,0.38501,303.75,0.30375
19/01/2014,19:16:35,421.59,431.99,426.77,1.2,0,0,,,,,387.5,0.3875,304.21,0.30421
19/01/2014,19:21:35,422.19,432.11,427.05,1.19,0,0,,,,,385.39,0.38539,303.17,0.30317
19/01/2014,19:26:35,422.53,432.15,427.16,1.19,0,0,,,,,383.95,0.38395,304.31,0.30431
19/01/2014,19:31:35,421.9,432.23,426.99,1.18,0,0,,,,,382.24,0.38224,301.33,0.30133
19/01/2014,19:36:35,421.34,431.64,426.96,1.18,0,0,,,,,382.3,0.3823,302.09,0.30209
19/01/2014,19:41:35,422.46,432.56,427.88,1.19,0,0,,,,,386.59,0.38659,303.58,0.30358
19/01/2014,19:46:35,422.18,432.04,427.28,1.19,0,0,,,,,384.84,0.38484,302,0.302
19/01/2014,19:51:35,422.41,432.56,427.77,1.21,0,0,,,,,391.81,0.39181,306.02,0.30602
19/01/2014,19:56:35,422.41,432.59,427.66,1.19,0,0,,,,,385.5,0.3855,301.39,0.30139
19/01/2014,20:01:35,422.34,432.8,427.51,1.19,0,0,,,,,387.42,0.38742,302.55,0.30255
19/01/2014,20:06:35,423.17,432.95,427.98,1.19,0,0,,,,,384.55,0.38455,302.94,0.30294
19/01/2014,20:11:35,422.93,432.8,427.91,1.19,0,0,,,,,385.94,0.38594,302.35,0.30235
19/01/2014,20:16:35,422.87,433.41,428.35,1.21,0,0,,,,,394.13,0.39413,307.72,0.30772
19/01/2014,20:21:35,423.59,433.88,429.21,1.21,0,0,,,,,394.42,0.39442,310.8,0.3108
19/01/2014,20:26:35,423.74,433.62,428.99,1.21,0,0,,,,,392.34,0.39234,309.51,0.30951
19/01/2014,20:31:35,423.79,433.84,429.31,1.21,0,0,,,,,393.27,0.39327,309.02,0.30902
19/01/2014,20:36:35,423.51,433.26,428.51,1.22,0,0,,,,,395.88,0.39588,312.63,0.31263
19/01/2014,20:41:35,423.54,433.12,428.37,1.21,0,0,,,,,393.95,0.39395,311.2,0.3112
19/01/2014,20:46:35,423.26,433.26,428.61,1.21,0,0,,,,,392.08,0.39208,309.54,0.30954
19/01/2014,20:51:35,423.53,433.56,429.04,1.21,0,0,,,,,394.58,0.39458,306.32,0.30632
19/01/2014,20:56:35,423.71,433.73,429.14,1.22,0,0,,,,,398.86,0.39886,308.46,0.30846
19/01/2014,21:01:35,424.41,434.44,429.66,1.22,0,0,,,,,397.38,0.39738,311.55,0.31155
19/01/2014,21:06:35,424.91,434.86,429.87,1.22,0,0,,,,,398.83,0.39883,310.44,0.31044
19/01/2014,21:11:35,425.46,435.92,431,1.23,0,0,,,,,403.97,0.40397,314.54,0.31454
19/01/2014,21:16:35,425.6,435.99,430.77,1.23,0,0,,,,,403.05,0.40305,314.95,0.31495
19/01/2014,21:21:35,424.98,435.42,430.51,1.22,0,0,,,,,400.21,0.40021,313.35,0.31335
19/01/2014,21:26:35,426.63,437,431.69,1.25,0,0,,,,,411.7,0.4117,318.96,0.31896
19/01/2014,21:31:35,420.52,430.51,425.76,1.18,0,0,,,,,380.89,0.38089,296.74,0.29674
19/01/2014,21:36:35,420.62,430.69,426.1,1.18,0,0,,,,,382.22,0.38222,298.75,0.29875
19/01/2014,21:41:35,420.66,430.73,426.13,1.17,0,0,,,,,378.11,0.37811,294.57,0.29457
19/01/2014,21:46:35,420.93,431.15,426.64,1.18,0,0,,,,,382.97,0.38297,299.25,0.29925
19/01/2014,21:51:35,421.8,432.03,427.15,1.2,0,0,,,,,389,0.389,305.84,0.30584
19/01/2014,21:56:35,421.93,431.7,427.4,1.2,0,0,,,,,387.99,0.38799,304.05,0.30405
19/01/2014,22:01:35,422.48,432.29,427.67,1.23,0,0,,,,,399.87,0.39987,309.44,0.30944
19/01/2014,22:06:35,422.22,431.97,427.64,1.23,0,0,,,,,399.91,0.39991,311,0.311
19/01/2014,22:11:35,423.3,433.3,428.5,1.22,0,0,,,,,396.73,0.39673,309.4,0.3094
19/01/2014,22:16:35,422.06,431.76,427.55,1.22,0,0,,,,,394.62,0.39462,308.33,0.30833
19/01/2014,22:21:35,422.34,432.28,428.09,1.2,0,0,,,,,391.02,0.39102,305.22,0.30522
19/01/2014,22:26:35,422.95,432.67,428.11,1.2,0,0,,,,,390.45,0.39045,304.94,0.30494
19/01/2014,22:31:35,423.54,433.45,429,1.21,0,0,,,,,394.66,0.39466,308.29,0.30829
19/01/2014,22:36:35,423.8,433.58,429.06,1.23,0,0,,,,,401.52,0.40152,311.67,0.31167
19/01/2014,22:41:35,423.72,433.42,429.44,1.22,0,0,,,,,397.84,0.39784,307.98,0.30798
19/01/2014,22:46:35,422.63,432.19,427.53,1.19,0,0,,,,,387.82,0.38782,302.79,0.30279
19/01/2014,22:51:35,425.67,435.07,430.68,1.24,0,0,,,,,405.75,0.40575,320.09,0.32009
19/01/2014,22:56:35,425.82,435.6,431.24,1.24,0,0,,,,,406.23,0.40623,319.08,0.31908
19/01/2014,23:01:35,426.18,436.21,431.38,1.25,0,0,,,,,408.75,0.40875,319.44,0.31944
19/01/2014,23:06:35,426.89,436.34,432.09,1.25,0,0,,,,,409.48,0.40948,319.75,0.31975
19/01/2014,23:11:35,422.69,432.96,428.16,1.21,0,0,,,,,393.59,0.39359,305.94,0.30594
19/01/2014,23:16:35,421.98,431.7,427.27,1.22,0,0,,,,,396.52,0.39652,308.95,0.30895
19/01/2014,23:21:35,421.83,431.33,426.66,1.19,0,0,,,,,384.53,0.38453,302.01,0.30201
19/01/2014,23:26:35,421.88,431.7,427.13,1.19,0,0,,,,,386.51,0.38651,302.66,0.30266
19/01/2014,23:31:35,422.01,431.81,426.56,1.19,0,0,,,,,387.24,0.38724,302.78,0.30278
19/01/2014,23:36:35,422.04,430.9,426.56,1.2,0,0,,,,,386.43,0.38643,305.64,0.30564
19/01/2014,23:41:35,422.78,432.36,427.74,1.21,0,0,,,,,393.88,0.39388,308.28,0.30828
19/01/2014,23:46:35,423.36,433.28,428.38,1.22,0,0,,,,,397.05,0.39705,313.53,0.31353
19/01/2014,23:51:35,422.95,432.35,428.12,1.21,0,0,,,,,392.44,0.39244,310.05,0.31005
19/01/2014,23:56:35,422.44,431.69,427.85,1.2,0,0,,,,,392.57,0.39257,302.76,0.30276
20/01/2014,00:01:35,423.79,433.53,428.71,1.21,0,0,,,,,393.25,0.39325,308.81,0.30881
20/01/2014,00:06:35,423.82,432.83,429.19,1.23,0,0,,,,,398.66,0.39866,316.22,0.31622
20/01/2014,00:11:35,424.46,433.97,429.82,1.22,0,0,,,,,396.69,0.39669,313.33,0.31333
20/01/2014,00:16:35,424.48,433.76,429.67,1.22,0,0,,,,,397.45,0.39745,313.46,0.31346
20/01/2014,00:21:35,425.16,434.26,430.14,1.23,0,0,,,,,401.48,0.40148,317.46,0.31746
20/01/2014,00:26:35,424.79,434.51,430.09,1.23,0,0,,,,,399.61,0.39961,314.86,0.31486
20/01/2014,00:31:35,424.84,434.37,429.83,1.21,0,0,,,,,394.04,0.39404,312.53,0.31253
20/01/2014,00:36:35,425.28,434.98,430.42,1.23,0,0,,,,,400.55,0.40055,317.23,0.31723
20/01/2014,00:41:35,424.42,434.07,429.56,1.23,0,0,,,,,398.92,0.39892,314.12,0.31412
20/01/2014,00:46:35,425.56,435.2,430.46,1.23,0,0,,,,,401.61,0.40161,314.74,0.31474
20/01/2014,00:51:35,424.69,434.19,429.76,1.23,0,0,,,,,398.12,0.39812,315.02,0.31502
20/01/2014,00:56:35,424.82,434.55,429.83,1.24,0,0,,,,,403.25,0.40325,318.7,0.3187
20/01/2014,01:01:35,424.69,434.39,429.39,1.24,0,0,,,,,403.13,0.40313,318.14,0.31814
20/01/2014,01:06:35,423.65,432.96,428.73,1.21,0,0,,,,,392.86,0.39286,309.99,0.30999
20/01/2014,01:11:35,423.39,433.02,428.84,1.22,0,0,,,,,396.56,0.39656,313.28,0.31328
20/01/2014,01:16:35,424.12,433.59,428.96,1.22,0,0,,,,,397.68,0.39768,313.35,0.31335
20/01/2014,01:21:35,423.47,433.4,428.49,1.21,0,0,,,,,391.83,0.39183,309.66,0.30966
20/01/2014,01:26:35,423.2,432.83,428.61,1.21,0,0,,,,,391.24,0.39124,313.18,0.31318
20/01/2014,01:31:35,423.87,433.84,429.27,1.23,0,0,,,,,397.16,0.39716,316.76,0.31676
20/01/2014,01:36:35,423.66,433.46,428.92,1.23,0,0,,,,,398.96,0.39896,315.07,0.31507
20/01/2014,01:41:35,422.48,431.59,427.3,1.2,0,0,,,,,387.54,0.38754,307.38,0.30738
20/01/2014,01:46:35,422.18,431.85,427.31,1.2,0,0,,,,,386.95,0.38695,306.11,0.30611
20/01/2014,01:51:35,422.35,431.54,427.05,1.2,0,0,,,,,388.27,0.38827,305.25,0.30525
20/01/2014,01:56:35,422.37,432.11,427.65,1.2,0,0,,,,,385.8,0.3858,306.23,0.30623
20/01/2014,02:01:35,422.56,431.94,427.59,1.21,0,0,,,,,391.14,0.39114,309.19,0.30919
20/01/2014,02:06:35,422.14,432.32,427.25,1.22,0,0,,,,,394.8,0.3948,308.26,0.30826
20/01/2014,02:11:35,422.76,432.86,427.87,1.22,0,0,,,,,395.88,0.39588,309.99,0.30999
20/01/2014,02:16:35,423.12,432.54,427.84,1.2,0,0,,,,,388.6,0.3886,304.1,0.3041
20/01/2014,02:21:35,423.37,432.95,428.08,1.2,0,0,,,,,391.03,0.39103,305.96,0.30596
20/01/2014,02:26:35,423.35,432.96,428.18,1.2,0,0,,,,,390.41,0.39041,306.31,0.30631
20/01/2014,02:31:35,422.83,432.44,427.69,1.2,0,0,,,,,389.34,0.38934,307.16,0.30716
20/01/2014,02:36:35,422.4,432.38,427.54,1.2,0,0,,,,,387.47,0.38747,305.07,0.30507
20/01/2014,02:41:35,422.99,432.88,428.12,1.21,0,0,,,,,392.68,0.39268,307.82,0.30782
20/01/2014,02:46:35,423,432.8,428.03,1.21,0,0,,,,,392.57,0.39257,308.94,0.30894
20/01/2014,02:51:35,423.42,432.74,428.08,1.21,0,0,,,,,391.26,0.39126,307.94,0.30794
20/01/2014,02:56:35,423.85,433.83,428.95,1.21,0,0,,,,,391.79,0.39179,310.68,0.31068
20/01/2014,03:01:35,423.75,433.41,428.93,1.21,0,0,,,,,391.85,0.39185,310.17,0.31017
20/01/2014,03:06:35,424.12,433.88,428.89,1.21,0,0,,,,,393.85,0.39385,310.33,0.31033
20/01/2014,03:11:35,422.99,432.66,428.08,1.2,0,0,,,,,389.45,0.38945,305.07,0.30507
20/01/2014,03:16:35,423.11,433.02,428.43,1.21,0,0,,,,,392.57,0.39257,307.75,0.30775
20/01/2014,03:21:35,423.54,433.61,428.44,1.21,0,0,,,,,392.62,0.39262,307.79,0.30779
20/01/2014,03:26:35,423.71,432.96,428.37,1.21,0,0,,,,,391.48,0.39148,308.88,0.30888
20/01/2014,03:31:35,423.98,433.2,428.87,1.2,0,0,,,,,389.58,0.38958,307.99,0.30799
20/01/2014,03:36:35,424.59,434.01,429.66,1.21,0,0,,,,,393.94,0.39394,310.05,0.31005
20/01/2014,03:41:35,423.66,433.05,428.26,1.2,0,0,,,,,388.3,0.3883,309.21,0.30921
20/01/2014,03:46:35,423.08,432.38,427.88,1.2,0,0,,,,,390.39,0.39039,306,0.306
20/01/2014,03:51:35,423.62,433.57,428.24,1.21,0,0,,,,,393.88,0.39388,309.16,0.30916
20/01/2014,03:56:35,423.25,432.77,428.02,1.2,0,0,,,,,386.63,0.38663,306.96,0.30696
20/01/2014,04:01:35,423.25,432.62,427.95,1.21,0,0,,,,,391.44,0.39144,309.98,0.30998
20/01/2014,04:06:35,422.92,432.14,427.9,1.21,0,0,,,,,390.44,0.39044,308.6,0.3086
20/01/2014,04:11:35,423.75,433.22,428.75,1.2,0,0,,,,,388.41,0.38841,308.56,0.30856
20/01/2014,04:16:35,423.38,432.56,428.26,1.22,0,0,,,,,395.55,0.39555,314.18,0.31418
20/01/2014,04:21:35,423,432.51,427.96,1.2,0,0,,,,,388.84,0.38884,306.17,0.30617
20/01/2014,04:26:35,423.26,432.75,428.12,1.21,0,0,,,,,392.92,0.39292,307.2,0.3072
20/01/2014,04:31:35,423.72,433.06,428.16,1.18,0,0,,,,,382.22,0.38222,301.7,0.3017
20/01/2014,04:36:35,422.71,432.09,427.18,1.17,0,0,,,,,377.59,0.37759,298.85,0.29885
20/01/2014,04:41:35,422.26,431.6,427.05,1.17,0,0,,,,,378.03,0.37803,297.9,0.2979
20/01/2014,04:46:35,422.39,431.49,427.33,1.16,0,0,,,,,374.46,0.37446,300.55,0.30055
20/01/2014,04:51:35,421.46,431.01,426.47,1.17,0,0,,,,,376.73,0.37673,299.31,0.29931
20/01/2014,04:56:35,422.7,432.17,426.94,1.17,0,0,,,,,379.52,0.37952,298.11,0.29811
20/01/2014,05:01:35,421.28,430.81,426.03,1.17,0,0,,,,,377.76,0.37776,300.48,0.30048
20/01/2014,05:06:35,422.27,431.91,426.95,1.15,0,0,,,,,372.11,0.37211,295.03,0.29503
20/01/2014,05:11:35,421.62,431.53,426.86,1.17,0,0,,,,,378.71,0.37871,299.18,0.29918
20/01/2014,05:16:35,421.51,431.03,426.31,1.16,0,0,,,,,373.63,0.37363,294.41,0.29441
20/01/2014,05:21:35,421.08,431.03,425.72,1.16,0,0,,,,,376.88,0.37688,294.11,0.29411
20/01/2014,05:26:35,420.88,430.8,425.94,1.17,0,0,,,,,377.55,0.37755,295.93,0.29593
20/01/2014,05:31:35,420.76,429.98,425.26,1.16,0,0,,,,,373.33,0.37333,293.93,0.29393
20/01/2014,05:36:35,425.81,435.81,430.96,1.21,0,0,,,,,396.91,0.39691,311.49,0.31149
20/01/2014,05:41:35,425.98,435.36,430.65,1.2,0,0,,,,,393.71,0.39371,308.7,0.3087
20/01/2014,05:46:35,425.31,435.14,430.45,1.2,0,0,,,,,393.41,0.39341,309.4,0.3094
20/01/2014,05:51:35,424.48,434.43,429.07,1.18,0,0,,,,,381.1,0.3811,307.97,0.30797
20/01/2014,05:56:35,424.28,434.1,429.1,1.2,0,0,,,,,390.87,0.39087,306.49,0.30649
20/01/2014,06:01:35,422.35,432.49,427.54,1.18,0,0,,,,,382.11,0.38211,299.41,0.29941
20/01/2014,06:06:35,422.89,433.66,427.91,1.18,0,0,,,,,384.32,0.38432,297.53,0.29753
20/01/2014,06:11:35,422.56,433.29,427.88,1.17,0,0,,,,,381.64,0.38164,298.89,0.29889
20/01/2014,06:16:35,423.5,433.94,429.11,1.17,0,0,,,,,382.14,0.38214,297.41,0.29741
20/01/2014,06:21:35,423.24,434.13,429.72,1.19,0,0,,,,,388.73,0.38873,300.28,0.30028
20/01/2014,06:26:35,422.09,432.11,427.58,1.18,0,0,,,,,387.67,0.38767,297.23,0.29723
20/01/2014,06:31:35,422.37,432.68,427.56,1.18,0,0,,,,,385.15,0.38515,295.71,0.29571
20/01/2014,06:36:35,423.28,432.6,427.92,1.16,0,0,,,,,378.56,0.37856,297.63,0.29763
20/01/2014,06:41:35,423.15,432.88,427.71,1.18,0,0,,,,,384.07,0.38407,300.91,0.30091
20/01/2014,06:46:35,421.94,431.36,426.41,1.16,0,0,,,,,375.75,0.37575,296.74,0.29674
20/01/2014,06:51:35,422.81,432.08,427.15,1.14,0,0,,,,,371.76,0.37176,287.46,0.28746
20/01/2014,06:56:35,421.4,431.19,426.7,1.17,0,0,,,,,380.61,0.38061,294.45,0.29445
20/01/2014,07:01:35,421.85,431.37,426.87,1.15,0,0,,,,,374.6,0.3746,292.83,0.29283
20/01/2014,07:06:35,421.86,431.33,427.04,1.14,0,0,,,,,371.06,0.37106,289.43,0.28943
20/01/2014,07:11:35,421.58,430.9,426.15,1.14,0,0,,,,,368.77,0.36877,287.09,0.28709
20/01/2014,07:16:35,422.22,431.16,426.18,1.13,0,0,,,,,365.56,0.36556,287.6,0.2876
20/01/2014,07:21:35,421.48,430.33,425.64,1.13,0,0,,,,,363.45,0.36345,286.89,0.28689
20/01/2014,07:26:35,422.19,431.14,425.97,1.14,0,0,,,,,368.08,0.36808,291.83,0.29183
20/01/2014,07:31:35,420.34,429.39,424.27,1.11,0,0,,,,,355.6,0.3556,286.75,0.28675
20/01/2014,07:36:35,425.08,434.97,429.45,1.19,0,0,,,,,389.51,0.38951,306.98,0.30698
20/01/2014,07:41:35,426.47,435.79,430.25,1.18,0,0,,,,,381.58,0.38158,311.26,0.31126
20/01/2014,07:46:35,424.76,434.01,428.91,1.17,0,0,,,,,378.96,0.37896,302.02,0.30202
20/01/2014,07:51:35,422.98,432.17,426.84,1.14,0,0,,,,,368.93,0.36893,292.99,0.29299
20/01/2014,07:56:35,421.93,430.86,426.36,1.16,0,0,,,,,376.97,0.37697,294.58,0.29458
20/01/2014,08:01:35,420.84,430.16,425.39,1.22,0,0,,,,,457.48,0.45748,172.93,0.17293
20/01/2014,08:06:35,427.31,436.78,430.98,1.77,0.99,1.3,,,,,1245.13,1.24513,199.72,0.19972
20/01/2014,08:11:35,422.52,431.97,426.92,2.08,1.37,1.68,,,,,1520.94,1.52094,180.77,0.18077
20/01/2014,08:16:35,424.01,432.41,427.73,3.02,2.28,2.56,,,,,2240.53,2.24053,141.12,0.14112
20/01/2014,08:21:35,425.56,434.89,429.86,3.45,2.7,3.09,,,,,2618.3,2.6183,134.1,0.1341
20/01/2014,08:26:35,426.24,434.75,430.2,3.79,3.14,3.41,,,,,2871.31,2.87131,126.29,0.12629
20/01/2014,08:31:35,427.08,436.16,431.33,4.65,3.97,4.23,,,,,3523.21,3.52321,121.32,0.12132
20/01/2014,08:36:35,427.07,436.43,431.46,5.21,4.55,4.8,,,,,3948.81,3.94881,98.3,0.0983
20/01/2014,08:41:35,427.62,436.38,431.34,5.69,5.05,5.3,,,,,4319.88,4.31988,83.9,0.0839
20/01/2014,08:46:35,427.78,436.58,431.33,5.88,5.24,5.49,,,,,4463.41,4.46341,63.91,0.06391
20/01/2014,08:51:35,427.33,435.74,430.99,6.19,5.52,5.73,,,,,4661.32,4.66132,43.61,0.04361
20/01/2014,08:56:35,426.76,435.87,430.39,6.31,5.72,5.95,,,,,4789.41,4.78941,49.84,0.04984
20/01/2014,09:01:35,426.47,435.35,430.19,6.59,5.96,6.15,,,,,4963.45,4.96345,54.37,0.05437
20/01/2014,09:06:35,430.17,439.29,433.93,6.84,6.14,6.39,,,,,5194.39,5.19439,53.75,0.05375
20/01/2014,09:11:35,431.61,440.97,435.61,6.99,6.32,6.57,,,,,5346.86,5.34686,65,0.065
20/01/2014,09:16:35,431.2,439.77,434.92,7.11,6.45,6.67,,,,,5423.66,5.42366,48.14,0.04814
20/01/2014,09:21:35,431.81,441.01,435.67,7.18,6.5,6.73,,,,,5480.25,5.48025,50.2,0.0502
20/01/2014,09:26:35,430.93,440.38,434.75,7.35,6.67,6.92,,,,,5609.87,5.60987,47.17,0.04717
20/01/2014,09:31:35,430.89,440.26,434.5,7.45,6.78,6.98,,,,,5670.69,5.67069,35.71,0.03571
20/01/2014,09:36:35,430.21,439.68,434.24,7.43,6.76,6.95,,,,,5644.27,5.64427,37.06,0.03706
20/01/2014,09:41:35,428.04,437.48,432.07,7.39,6.67,6.92,,,,,5571.29,5.57129,35.42,0.03542
20/01/2014,09:46:35,428.35,437.96,432.14,7.23,6.57,6.81,,,,,5476.79,5.47679,35.78,0.03578
20/01/2014,09:51:35,428.98,438.53,433.36,7.43,6.73,6.95,,,,,5618.65,5.61865,35.2,0.0352
20/01/2014,09:56:35,431.91,441.39,435.64,7.59,6.87,7.1,,,,,5775.06,5.77506,32.21,0.03221
20/01/2014,10:01:35,430.69,440.27,434.61,7.59,6.91,7.11,,,,,5774.36,5.77436,8.37,0.00837
20/01/2014,10:06:35,432.77,442.1,436.62,7.7,6.94,7.1,,,,,5831.95,5.83195,6.45,0.00645
20/01/2014,10:11:35,426.77,435.57,430.26,7.81,7.14,7.23,,,,,5827.31,5.82731,-28.84,-0.02884
20/01/2014,10:16:35,432.13,441.66,435.97,7.65,6.93,7,,,,,5771.09,5.77109,-23.76,-0.02376
20/01/2014,10:21:35,428.11,437.11,431.95,7.85,7.16,7.2,,,,,5857.45,5.85745,-64.49,-0.06449
20/01/2014,10:26:35,427.04,436.14,430.68,7.72,7.08,7.13,,,,,5763.57,5.76357,-47.14,-0.04714
20/01/2014,10:31:35,432.36,441.46,435.94,7.84,7.15,7.13,,,,,5891.6,5.8916,-65.25,-0.06525
20/01/2014,10:36:35,431.06,439.68,434.6,7.89,7.21,7.13,,,,,5889.49,5.88949,-69.45,-0.06945
20/01/2014,10:41:35,431.58,440.54,435.11,7.84,7.14,7.01,,,,,5860.48,5.86048,-107.06,-0.10706
20/01/2014,10:46:35,431.19,439.96,434.84,7.64,6.95,6.76,,,,,5671.58,5.67158,-102.95,-0.10295
20/01/2014,10:51:35,430.69,440.05,433.8,7.56,6.89,6.71,,,,,5624,5.624,-96.62,-0.09662
